observations,r1,r2
17779,,
1778,-0.8223446108248229,0.4506458462804157
17780,,
17781,,
17782,,
17783,,
17784,,
17785,,
17786,,
17787,,
17788,,
17789,,
1779,-1.0463274689868374,-0.6151201544405644
17790,,
17791,,
17792,,
17793,,
17794,,
17795,,
17796,,
17797,,
17798,,
17799,,
178,-1.0834449043596386,-1.1108284345235262
1780,-2.001826024349347,-1.0085532331562728
17800,,
17801,,
17802,,
17803,,
17804,,
17805,,
17806,,
17807,,
17808,,
17809,,
1781,-0.4830562490903814,1.272379397622615
17810,,
17811,,
17812,,
17813,,
17814,,
17815,,
17816,,
17817,,
17818,,
17819,,
1782,-0.26283391203482603,-1.5115830814067452
17820,,
17821,,
17822,,
17823,,
17824,,
17825,,
17826,,
17827,,
17828,,
17829,,
1783,-0.8432485941218524,0.5824740906329046
17830,,
17831,,
17832,,
17833,,
17834,,
17835,,
17836,,
17837,,
17838,,
17839,,
1784,0.4735218808121527,0.8509968153979685
17840,,
17841,,
17842,,
17843,,
17844,,
17845,,
17846,,
17847,,
17848,,
17849,,
1785,0.2643153482667817,1.6223595505376778
17850,,
17851,,
17852,,
17853,,
17854,,
17855,,
17856,,
17857,,
17858,,
17859,,
1786,-0.3567787620037648,0.4526706872221444
17860,,
17861,,
17862,,
17863,,
17864,,
17865,,
17866,,
17867,,
17868,,
17869,,
1787,-1.1933921940009615,-0.3856324214880765
17870,,
17871,,
17872,,
17873,,
17874,,
17875,,
17876,,
17877,,
17878,,
17879,,
1788,1.9570294922809726,-0.9101164499239046
17880,,
17881,,
17882,,
17883,,
17884,,
17885,,
17886,,
17887,,
17888,,
17889,,
1789,0.22492965239475893,-0.6989663614135325
17890,,
17891,,
17892,,
17893,,
17894,,
17895,,
17896,,
17897,,
17898,,
17899,,
179,1.7580274806477656,-0.006113063840544489
1790,1.253485992982523,1.6201650228584104
17900,,
17901,,
17902,,
17903,,
17904,,
17905,,
17906,,
17907,,
17908,,
17909,,
1791,-0.7520540814791352,0.0032568101826317454
17910,,
17911,,
17912,,
17913,,
17914,,
17915,,
17916,,
17917,,
17918,,
17919,,
1792,-0.481127626087231,1.9511325990076778
17920,,
17921,,
17922,,
17923,,
17924,,
17925,,
17926,,
17927,,
17928,,
17929,,
1793,-1.0898809776840228,0.8166216162948529
17930,,
17931,,
17932,,
17933,,
17934,,
17935,,
17936,,
17937,,
17938,,
17939,,
1794,0.47781658291751045,-0.1593014364954253
17940,,
17941,,
17942,,
17943,,
17944,,
17945,,
17946,,
17947,,
17948,,
17949,,
1795,-1.3921600519891402,-0.30792009766133793
17950,,
17951,,
17952,,
17953,,
17954,,
17955,,
17956,,
17957,,
17958,,
17959,,
1796,-1.4760295440548261,0.33744821009348935
17960,,
17961,,
17962,,
17963,,
17964,,
17965,,
17966,,
17967,,
17968,,
17969,,
1797,1.318947512107497,0.480694782700067
17970,,
17971,,
17972,,
17973,,
17974,,
17975,,
17976,,
17977,,
17978,,
17979,,
1798,-0.15132439134718068,0.1503291611979645
17980,,
17981,,
17982,,
17983,,
17984,,
17985,,
17986,,
17987,,
17988,,
17989,,
1799,-0.5582034573864515,-0.2701945869663955
17990,,
17991,,
17992,,
17993,,
17994,,
17995,,
17996,,
17997,,
17998,,
17999,,
18,-0.5858807201996706,-0.4628636449102496
180,-0.21859395659391634,-1.0174337712120076
1800,-1.3307228288020954,-0.821166193063494
18000,,
18001,,
18002,,
18003,,
18004,,
18005,,
18006,,
18007,,
18008,,
18009,,
1801,-0.4700572173530154,-0.44157931891112195
18010,,
18011,,
18012,,
18013,,
18014,,
18015,,
18016,,
18017,,
18018,,
18019,,
1802,1.2199281478957567,-1.0978345744713114
18020,,
18021,,
18022,,
18023,,
18024,,
18025,,
18026,,
18027,,
18028,,
18029,,
1803,0.16767062991922332,-0.10746093755137673
18030,,
18031,,
18032,,
18033,,
18034,,
18035,,
18036,,
18037,,
18038,,
18039,,
1804,-0.8636751765809536,0.8350581907887801
18040,,
18041,,
18042,,
18043,,
18044,,
18045,,
18046,,
18047,,
18048,,
18049,,
1805,0.9826887996069926,-0.543842943772282
18050,,
18051,,
18052,,
18053,,
18054,,
18055,,
18056,,
18057,,
18058,,
18059,,
1806,1.9426030391440905,-0.13020825631206034
18060,,
18061,,
18062,,
18063,,
18064,,
18065,,
18066,,
18067,,
18068,,
18069,,
1807,0.4044346919219923,0.7157874470824196
18070,,
18071,,
18072,,
18073,,
18074,,
18075,,
18076,,
18077,,
18078,,
18079,,
1808,0.7539166898479673,0.4464501516572432
18080,,
18081,,
18082,,
18083,,
18084,,
18085,,
18086,,
18087,,
18088,,
18089,,
1809,1.4677979712286282,0.47665504977195433
18090,,
18091,,
18092,,
18093,,
18094,,
18095,,
18096,,
18097,,
18098,,
18099,,
181,-1.212639348641785,-0.404301974934451
1810,-2.041451913496335,1.2878759819870353
18100,,
18101,,
18102,,
18103,,
18104,,
18105,,
18106,,
18107,,
18108,,
18109,,
1811,1.5810023934864645,0.4325939448658873
18110,,
18111,,
18112,,
18113,,
18114,,
18115,,
18116,,
18117,,
18118,,
18119,,
1812,1.1411393980107858,1.491832550288447
18120,,
18121,,
18122,,
18123,,
18124,,
18125,,
18126,,
18127,,
18128,,
18129,,
1813,0.5211267053617081,2.2484663991622176
18130,,
18131,,
18132,,
18133,,
18134,,
18135,,
18136,,
18137,,
18138,,
18139,,
1814,0.6255027095869531,0.07185645786125752
18140,,
18141,,
18142,,
18143,,
18144,,
18145,,
18146,,
18147,,
18148,,
18149,,
1815,-0.5480101624421577,-0.5830115559995549
18150,,
18151,,
18152,,
18153,,
18154,,
18155,,
18156,,
18157,,
18158,,
18159,,
1816,-0.9215941258603625,-1.553601783267637
18160,,
18161,,
18162,,
18163,,
18164,,
18165,,
18166,,
18167,,
18168,,
18169,,
1817,-0.11181271533322745,-0.05090873059779376
18170,,
18171,,
18172,,
18173,,
18174,,
18175,,
18176,,
18177,,
18178,,
18179,,
1818,-0.8188940581786277,0.2618252039246818
18180,,
18181,,
18182,,
18183,,
18184,,
18185,,
18186,,
18187,,
18188,,
18189,,
1819,-0.061260896327309224,0.8714351657351808
18190,,
18191,,
18192,,
18193,,
18194,,
18195,,
18196,,
18197,,
18198,,
18199,,
182,0.8885046113724818,-2.072694787397299
1820,-1.5202951791092398,-1.4927757849732834
18200,,
18201,,
18202,,
18203,,
18204,,
18205,,
18206,,
18207,,
18208,,
18209,,
1821,-0.717785237343757,-0.14336350616623458
18210,,
18211,,
18212,,
18213,,
18214,,
18215,,
18216,,
18217,,
18218,,
18219,,
1822,-0.3349891830710929,0.10137575139771228
18220,,
18221,,
18222,,
18223,,
18224,,
18225,,
18226,,
18227,,
18228,,
18229,,
1823,-1.2996279038898868,0.4753017791481291
18230,,
18231,,
18232,,
18233,,
18234,,
18235,,
18236,,
18237,,
18238,,
18239,,
1824,0.10679061762658049,0.2963046952705477
18240,,
18241,,
18242,,
18243,,
18244,,
18245,,
18246,,
18247,,
18248,,
18249,,
1825,-1.4165568048162565,1.0164248021064195
18250,,
18251,,
18252,,
18253,,
18254,,
18255,,
18256,,
18257,,
18258,,
18259,,
1826,0.3393506338837672,-1.2808747870531616
18260,,
18261,,
18262,,
18263,,
18264,,
18265,,
18266,,
18267,,
18268,,
18269,,
1827,-1.3897163268446435,0.6855858647443023
18270,,
18271,,
18272,,
18273,,
18274,,
18275,,
18276,,
18277,,
18278,,
18279,,
1828,3.2484291618087577,1.4721181408214288
18280,,
18281,,
18282,,
18283,,
18284,,
18285,,
18286,,
18287,,
18288,,
18289,,
1829,1.2744962090460636,0.18403648788020957
18290,,
18291,,
18292,,
18293,,
18294,,
18295,,
18296,,
18297,,
18298,,
18299,,
183,0.13426378569455197,-1.095753812634114
1830,1.3028460226372036,1.74833145768656
18300,,
18301,,
18302,,
18303,,
18304,,
18305,,
18306,,
18307,,
18308,,
18309,,
1831,0.12231545376442009,-2.1680440397013405
18310,,
18311,,
18312,,
18313,,
18314,,
18315,,
18316,,
18317,,
18318,,
18319,,
1832,0.309285126554328,-0.3792534202691161
18320,,
18321,,
18322,,
18323,,
18324,,
18325,,
18326,,
18327,,
18328,,
18329,,
1833,-1.0531752213028764,0.04605909773013184
18330,,
18331,,
18332,,
18333,,
18334,,
18335,,
18336,,
18337,,
18338,,
18339,,
1834,-1.22015756009829,0.2517339058370864
18340,,
18341,,
18342,,
18343,,
18344,,
18345,,
18346,,
18347,,
18348,,
18349,,
1835,1.6584888725474594,-2.6382031754557858
18350,,
18351,,
18352,,
18353,,
18354,,
18355,,
18356,,
18357,,
18358,,
18359,,
1836,0.47839412280178994,0.9600414942698453
18360,,
18361,,
18362,,
18363,,
18364,,
18365,,
18366,,
18367,,
18368,,
18369,,
1837,-0.23563670337170398,0.6651899578061932
18370,,
18371,,
18372,,
18373,,
18374,,
18375,,
18376,,
18377,,
18378,,
18379,,
1838,-0.9464931619027019,0.25773139454205624
18380,,
18381,,
18382,,
18383,,
18384,,
18385,,
18386,,
18387,,
18388,,
18389,,
1839,-1.3573909971619456,-0.3110284050608673
18390,,
18391,,
18392,,
18393,,
18394,,
18395,,
18396,,
18397,,
18398,,
18399,,
184,-0.2645547635366587,0.2713675138154204
1840,0.03606716395374082,0.5026164470968866
18400,,
18401,,
18402,,
18403,,
18404,,
18405,,
18406,,
18407,,
18408,,
18409,,
1841,0.16361091110016043,-0.47891904438444005
18410,,
18411,,
18412,,
18413,,
18414,,
18415,,
18416,,
18417,,
18418,,
18419,,
1842,0.7120926093317043,0.38916882921756546
18420,,
18421,,
18422,,
18423,,
18424,,
18425,,
18426,,
18427,,
18428,,
18429,,
1843,0.6209014499469462,-0.03451151758142931
18430,,
18431,,
18432,,
18433,,
18434,,
18435,,
18436,,
18437,,
18438,,
18439,,
1844,0.6246367099188956,0.7878069752624726
18440,,
18441,,
18442,,
18443,,
18444,,
18445,,
18446,,
18447,,
18448,,
18449,,
1845,0.8298109099360207,1.0069978525957528
18450,,
18451,,
18452,,
18453,,
18454,,
18455,,
18456,,
18457,,
18458,,
18459,,
1846,0.0011070070366505395,0.015291101779428344
18460,,
18461,,
18462,,
18463,,
18464,,
18465,,
18466,,
18467,,
18468,,
18469,,
1847,-0.8325842793882432,-1.1594627341842947
18470,,
18471,,
18472,,
18473,,
18474,,
18475,,
18476,,
18477,,
18478,,
18479,,
1848,-0.14602802779185664,0.27894168570297256
18480,,
18481,,
18482,,
18483,,
18484,,
18485,,
18486,,
18487,,
18488,,
18489,,
1849,-0.23237278988639828,-0.2502240867275382
18490,,
18491,,
18492,,
18493,,
18494,,
18495,,
18496,,
18497,,
18498,,
18499,,
185,-1.170762677870106,-0.11580511675806433
1850,0.6800610889126059,0.31975197991034715
18500,,
18501,,
18502,,
18503,,
18504,,
18505,,
18506,,
18507,,
18508,,
18509,,
1851,0.3171626194271789,0.7603401178599296
18510,,
18511,,
18512,,
18513,,
18514,,
18515,,
18516,,
18517,,
18518,,
18519,,
1852,-0.4885185781595547,-0.3416665759986925
18520,,
18521,,
18522,,
18523,,
18524,,
18525,,
18526,,
18527,,
18528,,
18529,,
1853,0.6416794150510161,-0.46315118070198946
18530,,
18531,,
18532,,
18533,,
18534,,
18535,,
18536,,
18537,,
18538,,
18539,,
1854,0.8451424981338131,0.4135878023098103
18540,,
18541,,
18542,,
18543,,
18544,,
18545,,
18546,,
18547,,
18548,,
18549,,
1855,2.277630162322952,-0.024902583901215074
18550,,
18551,,
18552,,
18553,,
18554,,
18555,,
18556,,
18557,,
18558,,
18559,,
1856,0.03032007091315182,-0.644127544303201
18560,,
18561,,
18562,,
18563,,
18564,,
18565,,
18566,,
18567,,
18568,,
18569,,
1857,-0.8524792163884384,1.2277336518089428
18570,,
18571,,
18572,,
18573,,
18574,,
18575,,
18576,,
18577,,
18578,,
18579,,
1858,1.6440344488800878,-0.7007718651840757
18580,,
18581,,
18582,,
18583,,
18584,,
18585,,
18586,,
18587,,
18588,,
18589,,
1859,-0.4578353950186286,-1.492534634042287
18590,,
18591,,
18592,,
18593,,
18594,,
18595,,
18596,,
18597,,
18598,,
18599,,
186,0.06887513192220653,-1.599707092968053
1860,0.5204455883170885,-0.09211559524736009
18600,,
18601,,
18602,,
18603,,
18604,,
18605,,
18606,,
18607,,
18608,,
18609,,
1861,-0.14543971037478454,0.10391896809380731
18610,,
18611,,
18612,,
18613,,
18614,,
18615,,
18616,,
18617,,
18618,,
18619,,
1862,-0.07224700288687726,0.7230398057284426
18620,,
18621,,
18622,,
18623,,
18624,,
18625,,
18626,,
18627,,
18628,,
18629,,
1863,-0.8075081154365,1.0564584388187026
18630,,
18631,,
18632,,
18633,,
18634,,
18635,,
18636,,
18637,,
18638,,
18639,,
1864,-1.1810273214497844,-0.6113391114421374
18640,,
18641,,
18642,,
18643,,
18644,,
18645,,
18646,,
18647,,
18648,,
18649,,
1865,-0.48402551034497565,-2.6592619544854506
18650,,
18651,,
18652,,
18653,,
18654,,
18655,,
18656,,
18657,,
18658,,
18659,,
1866,1.1529585956772848,-1.81543790420759
18660,,
18661,,
18662,,
18663,,
18664,,
18665,,
18666,,
18667,,
18668,,
18669,,
1867,0.9487929706990844,0.10685175366781353
18670,,
18671,,
18672,,
18673,,
18674,,
18675,,
18676,,
18677,,
18678,,
18679,,
1868,1.3907861532743113,1.456740926805604
18680,,
18681,,
18682,,
18683,,
18684,,
18685,,
18686,,
18687,,
18688,,
18689,,
1869,-1.0622837515421193,1.2833152682093705
18690,,
18691,,
18692,,
18693,,
18694,,
18695,,
18696,,
18697,,
18698,,
18699,,
187,-1.7099900517682913,0.18908123007261032
1870,0.254046881334967,-0.01696036954151702
18700,,
18701,,
18702,,
18703,,
18704,,
18705,,
18706,,
18707,,
18708,,
18709,,
1871,0.36246245204471506,1.3929587762994333
18710,,
18711,,
18712,,
18713,,
18714,,
18715,,
18716,,
18717,,
18718,,
18719,,
1872,-1.5541299651784997,-2.00130337422474
18720,,
18721,,
18722,,
18723,,
18724,,
18725,,
18726,,
18727,,
18728,,
18729,,
1873,-0.447556178587567,0.14037930931461848
18730,,
18731,,
18732,,
18733,,
18734,,
18735,,
18736,,
18737,,
18738,,
18739,,
1874,-0.27160845706559994,-0.5730943733687128
18740,,
18741,,
18742,,
18743,,
18744,,
18745,,
18746,,
18747,,
18748,,
18749,,
1875,-0.29330952795782705,0.060368272623734315
18750,,
18751,,
18752,,
18753,,
18754,,
18755,,
18756,,
18757,,
18758,,
18759,,
1876,0.9032472751155455,1.347784110926395
18760,,
18761,,
18762,,
18763,,
18764,,
18765,,
18766,,
18767,,
18768,,
18769,,
1877,-2.0071390813657017,0.406285259649326
18770,,
18771,,
18772,,
18773,,
18774,,
18775,,
18776,,
18777,,
18778,,
18779,,
1878,1.5576198889316337,-0.03352525360427025
18780,,
18781,,
18782,,
18783,,
18784,,
18785,,
18786,,
18787,,
18788,,
18789,,
1879,-1.0247639230591825,0.17942442782206172
18790,,
18791,,
18792,,
18793,,
18794,,
18795,,
18796,,
18797,,
18798,,
18799,,
188,-0.37149427222865944,-1.150682287994408
1880,-2.1191331269568985,0.08279744941525638
18800,,
18801,,
18802,,
18803,,
18804,,
18805,,
18806,,
18807,,
18808,,
18809,,
1881,-0.1337793916884633,-1.1110751264411802
18810,,
18811,,
18812,,
18813,,
18814,,
18815,,
18816,,
18817,,
18818,,
18819,,
1882,-0.1804455812591101,-0.3814345847202519
18820,,
18821,,
18822,,
18823,,
18824,,
18825,,
18826,,
18827,,
18828,,
18829,,
1883,0.06340800912124558,0.05951783704510574
18830,,
18831,,
18832,,
18833,,
18834,,
18835,,
18836,,
18837,,
18838,,
18839,,
1884,0.656853286856791,-0.3686122282540745
18840,,
18841,,
18842,,
18843,,
18844,,
18845,,
18846,,
18847,,
18848,,
18849,,
1885,-0.3004037721883337,-0.9332209996165889
18850,,
18851,,
18852,,
18853,,
18854,,
18855,,
18856,,
18857,,
18858,,
18859,,
1886,1.8442397531203094,0.26171025290924166
18860,,
18861,,
18862,,
18863,,
18864,,
18865,,
18866,,
18867,,
18868,,
18869,,
1887,-0.40070095990663673,-1.131657524262091
18870,,
18871,,
18872,,
18873,,
18874,,
18875,,
18876,,
18877,,
18878,,
18879,,
1888,0.10830190450050216,-0.40170594559439654
18880,,
18881,,
18882,,
18883,,
18884,,
18885,,
18886,,
18887,,
18888,,
18889,,
1889,0.03738196344470725,-0.2789859916893712
18890,,
18891,,
18892,,
18893,,
18894,,
18895,,
18896,,
18897,,
18898,,
18899,,
189,1.29217187320178,0.5557745516013011
1890,-2.6616694170896418,1.729870692842177
18900,,
18901,,
18902,,
18903,,
18904,,
18905,,
18906,,
18907,,
18908,,
18909,,
1891,0.13242738740275017,0.47824580236175146
18910,,
18911,,
18912,,
18913,,
18914,,
18915,,
18916,,
18917,,
18918,,
18919,,
1892,-1.9792480310927376,-1.326356099813184
18920,,
18921,,
18922,,
18923,,
18924,,
18925,,
18926,,
18927,,
18928,,
18929,,
1893,0.2789935863029246,-0.35474530722867054
18930,,
18931,,
18932,,
18933,,
18934,,
18935,,
18936,,
18937,,
18938,,
18939,,
1894,0.05394724978872546,1.6058399471264004
18940,,
18941,,
18942,,
18943,,
18944,,
18945,,
18946,,
18947,,
18948,,
18949,,
1895,0.424417233140092,0.9044482472592974
18950,,
18951,,
18952,,
18953,,
18954,,
18955,,
18956,,
18957,,
18958,,
18959,,
1896,-0.2607392963542554,-0.7786457828715243
18960,,
18961,,
18962,,
18963,,
18964,,
18965,,
18966,,
18967,,
18968,,
18969,,
1897,-0.26946874570816737,-1.4849858617696903
18970,,
18971,,
18972,,
18973,,
18974,,
18975,,
18976,,
18977,,
18978,,
18979,,
1898,0.26732389320499383,-0.8107847038814714
18980,,
18981,,
18982,,
18983,,
18984,,
18985,,
18986,,
18987,,
18988,,
18989,,
1899,-0.7936947568616163,-0.8070222910472353
18990,,
18991,,
18992,,
18993,,
18994,,
18995,,
18996,,
18997,,
18998,,
18999,,
19,-2.4107261876575983,0.42612249224520327
190,-2.0448146084483927,-0.13364796910516463
1900,0.747410508502261,1.1098309922930603
19000,,
19001,,
19002,,
19003,,
19004,,
19005,,
19006,,
19007,,
19008,,
19009,,
1901,-1.206223695551597,-0.7470784954944293
19010,,
19011,,
19012,,
19013,,
19014,,
19015,,
19016,,
19017,,
19018,,
19019,,
1902,-1.5295357682855715,-0.5575797214720519
19020,,
19021,,
19022,,
19023,,
19024,,
19025,,
19026,,
19027,,
19028,,
19029,,
1903,0.2166885927709135,1.141043693064576
19030,,
19031,,
19032,,
19033,,
19034,,
19035,,
19036,,
19037,,
19038,,
19039,,
1904,0.1200547575262059,-1.5464614838019393
19040,,
19041,,
19042,,
19043,,
19044,,
19045,,
19046,,
19047,,
19048,,
19049,,
1905,-1.3159604908308729,1.2036360347856632
19050,,
19051,,
19052,,
19053,,
19054,,
19055,,
19056,,
19057,,
19058,,
19059,,
1906,0.017798153704144556,0.8325840347015109
19060,,
19061,,
19062,,
19063,,
19064,,
19065,,
19066,,
19067,,
19068,,
19069,,
1907,-0.5471167349851148,1.2676293141164647
19070,,
19071,,
19072,,
19073,,
19074,,
19075,,
19076,,
19077,,
19078,,
19079,,
1908,-0.1206043896377238,1.2315066506492898
19080,,
19081,,
19082,,
19083,,
19084,,
19085,,
19086,,
19087,,
19088,,
19089,,
1909,-0.10389038619333024,0.4130540367095018
19090,,
19091,,
19092,,
19093,,
19094,,
19095,,
19096,,
19097,,
19098,,
19099,,
191,-0.2550344950000243,-1.070735340475488
1910,-0.714460509081098,0.13401975207096836
19100,,
19101,,
19102,,
19103,,
19104,,
19105,,
19106,,
19107,,
19108,,
19109,,
1911,0.4834869597848174,-1.2319612302620042
19110,,
19111,,
19112,,
19113,,
19114,,
19115,,
19116,,
19117,,
19118,,
19119,,
1912,-0.34959289273071614,-0.2819440183923804
19120,,
19121,,
19122,,
19123,,
19124,,
19125,,
19126,,
19127,,
19128,,
19129,,
1913,0.05754811832637965,0.6097171631765942
19130,,
19131,,
19132,,
19133,,
19134,,
19135,,
19136,,
19137,,
19138,,
19139,,
1914,-1.1268309048052483,-0.2721017173253473
19140,,
19141,,
19142,,
19143,,
19144,,
19145,,
19146,,
19147,,
19148,,
19149,,
1915,0.693693891584903,0.4334952331280853
19150,,
19151,,
19152,,
19153,,
19154,,
19155,,
19156,,
19157,,
19158,,
19159,,
1916,0.49077680018141034,0.2781095838501155
19160,,
19161,,
19162,,
19163,,
19164,,
19165,,
19166,,
19167,,
19168,,
19169,,
1917,-1.795823066739245,-0.24830744081761355
19170,,
19171,,
19172,,
19173,,
19174,,
19175,,
19176,,
19177,,
19178,,
19179,,
1918,0.8360891735809822,-0.3577774382400406
19180,,
19181,,
19182,,
19183,,
19184,,
19185,,
19186,,
19187,,
19188,,
19189,,
1919,-0.025477847650219196,-0.36633907020919
19190,,
19191,,
19192,,
19193,,
19194,,
19195,,
19196,,
19197,,
19198,,
19199,,
192,-1.0055540100567004,-2.106297881545068
1920,0.4979930159324792,0.3612467648625939
19200,,
19201,,
19202,,
19203,,
19204,,
19205,,
19206,,
19207,,
19208,,
19209,,
1921,0.841416507838275,0.577836832401928
19210,,
19211,,
19212,,
19213,,
19214,,
19215,,
19216,,
19217,,
19218,,
19219,,
1922,0.36593444656295054,-0.40797984361680023
19220,,
19221,,
19222,,
19223,,
19224,,
19225,,
19226,,
19227,,
19228,,
19229,,
1923,1.2212997879871692,0.5168231259647148
19230,,
19231,,
19232,,
19233,,
19234,,
19235,,
19236,,
19237,,
19238,,
19239,,
1924,0.42333234946501047,1.1613193183164994
19240,,
19241,,
19242,,
19243,,
19244,,
19245,,
19246,,
19247,,
19248,,
19249,,
1925,0.5051345520836842,1.1468862917865186
19250,,
19251,,
19252,,
19253,,
19254,,
19255,,
19256,,
19257,,
19258,,
19259,,
1926,0.30732793026065414,0.015044838653769134
19260,,
19261,,
19262,,
19263,,
19264,,
19265,,
19266,,
19267,,
19268,,
19269,,
1927,-1.289644653867665,0.29090330492328514
19270,,
19271,,
19272,,
19273,,
19274,,
19275,,
19276,,
19277,,
19278,,
19279,,
1928,1.0848594305882675,1.114523817991188
19280,,
19281,,
19282,,
19283,,
19284,,
19285,,
19286,,
19287,,
19288,,
19289,,
1929,-0.08249073944715701,0.5586856445745879
19290,,
19291,,
19292,,
19293,,
19294,,
19295,,
19296,,
19297,,
19298,,
19299,,
193,-1.345202709175949,-1.3125352736710973
1930,-0.6356432256597596,-0.7273389000878165
19300,,
19301,,
19302,,
19303,,
19304,,
19305,,
19306,,
19307,,
19308,,
19309,,
1931,-0.36987172148570235,1.5418578646473469
19310,,
19311,,
19312,,
19313,,
19314,,
19315,,
19316,,
19317,,
19318,,
19319,,
1932,0.11853797160194608,0.7043990161498584
19320,,
19321,,
19322,,
19323,,
19324,,
19325,,
19326,,
19327,,
19328,,
19329,,
1933,-0.03519932079792203,0.495487305363545
19330,,
19331,,
19332,,
19333,,
19334,,
19335,,
19336,,
19337,,
19338,,
19339,,
1934,-0.4893610108504205,-0.34868213773666773
19340,,
19341,,
19342,,
19343,,
19344,,
19345,,
19346,,
19347,,
19348,,
19349,,
1935,-1.5880237444645555,0.007624219198226213
19350,,
19351,,
19352,,
19353,,
19354,,
19355,,
19356,,
19357,,
19358,,
19359,,
1936,-1.0443398903963872,0.4011409746645255
19360,,
19361,,
19362,,
19363,,
19364,,
19365,,
19366,,
19367,,
19368,,
19369,,
1937,-0.7391630497460675,-1.6922457137278475
19370,,
19371,,
19372,,
19373,,
